ID,AÑO,EDAD,SEXO,NACIONALIDAD,ESTADO CIVIL,DEPTO_HECHO,MUNIC_HECHO,BARRIO_HECHO,DIR_HECHO,ZONA_HECHO,CONDICION VICTIMA,TIPOVEHICULO,SERVICIO,CLASE ACCIDENTE,Dir_Concatenada,localizacion,punto,lat,long,alt
3717,2008,35.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,GRANADA,AV 2 BIS NRO 28N 35,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2 BIS NRO 28N 35, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
5023,2009,8.0,MASCULINO,COLOMBIA ,SIN INFORMACION,VALLE DEL CAUCA,SANTIAGO DE CALI,BRISAS DE LOS ALAMOS,AV 2 BN   CALLE 74,URBANA,PEATON,,,ATROPELLO,"AV 2 BN   CALLE 74, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
7009,2010,49.0,MASCULINO,COLOMBIA ,SEPARADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,BRISAS DE LOS ALAMOS,AV 2 BN 73 C 25,URBANA,PEATON,SIN DATO,NO APLICA,ATROPELLO,"AV 2 BN 73 C 25, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
4742,2009,33.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SIN DATO,AV 2 CALLE 34 N,URBANA,PEATON,,,ATROPELLO,"AV 2 CALLE 34 N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
9905,2011,46.0,FEMENINO,COLOMBIA ,,VALLE DEL CAUCA,SANTIAGO DE CALI,CENTENARIO,AV 2 CALLE 6,URBANA,PEATÓN,SIN INFORMACIÓN,SIN INFORMACIÓN,ATROPELLO,"AV 2 CALLE 6, Cali, Valle del Cauca","Calle 6, Las Vegas, Comuna 17, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760032, Colombia","(3.3796202, -76.5421669, 0.0)",3.3796202,-76.5421669,0.0
2740,2008,57.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,LA MERCED Y ALAMOS,AV 2 CLL 52 - 56,URBANA,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2 CLL 52 - 56, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
4000,2009,14.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,LA ISLA,AV 2 CON 52,URBANA,PASAJERO,AUTOMÓVIL (INCLUYE TAXIS),PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2 CON 52, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
4001,2009,52.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,LA ISLA,AV 2 CON 52,URBANA,CONDUCTOR,AUTOMÓVIL (INCLUYE TAXIS),PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2 CON 52, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
782,2007,33.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,VIPASA,AV 2 CON C 36,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2 CON C 36, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
8023,2010,12.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 2 ENTRE CALLES 24 Y 25,URBANA,PASAJERO,BUSETA,PÚBLICO,CAIDA DEL OCUPANTE,"AV 2 ENTRE CALLES 24 Y 25, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
14096,2013,33.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,LA FLORA,AV 2 N ,URBANA,PASAJERO,AUTOMÓVIL,PÚBLICO,CHOQUE ,"AV 2 N , Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
3549,2008,36.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,CENTENARIO,AV 2 N     CALLE 14N  Y 15N,URBANA,PASAJERO,AUTOMÓVIL (INCLUYE TAXIS),PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2 N     CALLE 14N  Y 15N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2427,2008,51.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,VIPASA,AV 2 N   CON CALLE 52,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2 N   CON CALLE 52, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
6161,2010,28.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SIN DATO,AV 2 N  NRO 8N-47,URBANA,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 2 N  NRO 8N-47, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
6019,2010,28.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,GRANADA,AV 2 N C 18,URBANA,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 2 N C 18, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
6035,2010,52.0,MASCULINO,COLOMBIA ,SEPARADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,VIPASA,AV 2 N CALL 37,URBANA,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 2 N CALL 37, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
4452,2009,53.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,GRANADA,AV 2 N CALLE 13 N,URBANA,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2 N CALLE 13 N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
4453,2009,42.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,GRANADA,AV 2 N CALLE 13 N,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2 N CALLE 13 N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2357,2008,40.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,SIN INFORMACION,AV 2 N CALLE 34,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2 N CALLE 34, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
4206,2009,39.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,VIPASA,AV 2 N CALLE 44,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2 N CALLE 44, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
9174,2011,47.0,MASCULINO,COLOMBIA ,,VALLE DEL CAUCA,SANTIAGO DE CALI,PACARA,AV 2 N CALLE 55,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2 N CALLE 55, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
11475,2012,21.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,ALAMOS,AV 2 N CALLE56N,URBANA,PASAJERO,AUTOMOVIL ,PÚBLICO,CHOQUE CON OTRO VEHICULO,"AV 2 N CALLE56N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
8180,2011,37.0,MASCULINO,COLOMBIA ,,VALLE DEL CAUCA,SANTIAGO DE CALI,CENTENARIO,AV 2 N CON 11 Y 12,URBANA,PEATÓN,SIN INFORMACIÓN,SIN INFORMACIÓN,ATROPELLO,"AV 2 N CON 11 Y 12, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
11948,2012,75.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SIN DATO,AV 2 N CON 12,URBANA,PEATÓN,SIN INFORMACION ,,ATROPELLO,"AV 2 N CON 12, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
4022,2009,30.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,VIPASA,AV 2 N CON 39,URBANA,PASAJERO,AUTOMÓVIL (INCLUYE TAXIS),PÚBLICO,CHOQUE CON OTRO VEHÍCULO,"AV 2 N CON 39, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
6939,2010,12.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,CENTRO,AV 2 N CRA 13,URBANA,PASAJERO,BUS,PÚBLICO,CHOQUE CON OTRO VEHICULO,"AV 2 N CRA 13, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
6622,2010,60.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,GRANADA,AV 2 N NRO 12 N 47,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 2 N NRO 12 N 47, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2114,2008,23.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 2 NORTE  CALLE 17,URBANA,PASAJERO,BUSETA,PÚBLICO,CHOQUE CON OTRO VEHÍCULO,"AV 2 NORTE  CALLE 17, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
10670,2012,56.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,VIPASA,AV 2 NORTE  CON 44,URBANA,MOTOCICLISTA ,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 2 NORTE  CON 44, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
7561,2010,25.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,CENTENARIO,AV 2 NORTE C 5 NORTE,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 2 NORTE C 5 NORTE, Cali, Valle del Cauca","Avenida 2 Norte, San Vicente, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760046, Colombia","(3.4627288, -76.5215363, 0.0)",3.4627288,-76.5215363,0.0
4438,2009,20.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,POPULAR,AV 2 NORTE CALLE 34,URBANA,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2 NORTE CALLE 34, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
9521,2011,19.0,MASCULINO,COLOMBIA ,,VALLE DEL CAUCA,SANTIAGO DE CALI,ALAMOS,AV 2 NORTE CALLE 55 N,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2 NORTE CALLE 55 N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
6955,2010,53.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,GRANADA,AV 2 NORTE CON  CALLE 13,URBANA,PASAJERO,BUSETA,PÚBLICO,CHOQUE CON OTRO VEHICULO,"AV 2 NORTE CON  CALLE 13, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
3813,2008,25.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SIN INFORMACION,AV 2 NORTE CON 21,URBANA,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2 NORTE CON 21, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
5697,2009,34.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SIN INFORMACION,AV 2 NORTE CON 38,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MO,"AV 2 NORTE CON 38, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2050,2008,21.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,BRISAS DE LOS ALAMOS,AV 2 NORTE CON C 73,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2 NORTE CON C 73, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
11491,2012,23.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SIN DATO,AV 2 NORTE CON CALLE 10 Y 11,URBANA,MOTOCICLISTA ,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 2 NORTE CON CALLE 10 Y 11, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
6885,2010,14.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,GRANADA,AV 2 NORTE CON CALLE 13,URBANA,PASAJERO,BUSETA,PÚBLICO,CHOQUE CON OTRO VEHICULO,"AV 2 NORTE CON CALLE 13, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
400,2007,75.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,BRISAS DE LOS ALAMOS,AV 2 NORTE CON CALLE 70,URBANA,PEATON,SI,SI,ATROPELLO,"AV 2 NORTE CON CALLE 70, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
5655,2009,78.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SIN DATO,AV 2 NORTE NRO 21 N 15,URBANA,PASAJERO,AUTOMÓVIL (INCLUYE TAXIS),PÚBLICO,CHOQUE CON OBJETO FIJO O EN MO,"AV 2 NORTE NRO 21 N 15, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
8561,2011,48.0,MASCULINO,COLOMBIA ,,VALLE DEL CAUCA,SANTIAGO DE CALI,VERSALLES,AV 2 NRO CALLE 25 Y 24,URBANA,PASAJERO,BUS,PÚBLICO,CAÍDA DEL OCUPANTE,"AV 2 NRO CALLE 25 Y 24, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2601,2008,31.0,FEMENINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,BELLA VISTA,AV 2 OESTE NRO 14 89,URBANA,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2 OESTE NRO 14 89, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2600,2008,38.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,BELLA VISTA,AV 2 OESTE NTO 14 89,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2 OESTE NTO 14 89, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
12752,2013,36.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,CENTENARIO,AV 2° NORTE CON CLLE 5°,URBANA,CONDUCTOR,MOTOCICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2° NORTE CON CLLE 5°, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
10406,2012,42.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SAN VICENTE,AV 25 CON CALLE 25,URBANA,MOTOCICLISTA ,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 25 CON CALLE 25, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
10294,2012,27.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,ALAMOS,AV 26  CALLE 55,URBANA,MOTOCICLISTA ,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 26  CALLE 55, Cali, Valle del Cauca","Calle 55, El Vallado, Comuna 15, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760025, Colombia","(3.4073303, -76.4965997, 0.0)",3.4073303,-76.4965997,0.0
11676,2012,35.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,CENTENARIO,AV 2ª NORTE CON 10,URBANA,MOTOCICLISTA ,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 2ª NORTE CON 10, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
398,2007,50.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,NUEVO SAN VICENTE,AV 2A NORTE CON CLL 31 N,URBANA,PEATON,SI,SI,ATROPELLO,"AV 2A NORTE CON CLL 31 N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
11874,2012,35.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,CALIMA,AV 2B CALLE 70,URBANA,CONDUCTOR,AUTOMOVIL ,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO ,"AV 2B CALLE 70, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
4730,2009,40.0,FEMENINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,BRISAS DE LOS ALAMOS,AV 2-B-4 CON CL 72N,URBANA,PEATON,,,ATROPELLO,"AV 2-B-4 CON CL 72N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
4731,2009,2.0,FEMENINO,COLOMBIA ,SIN INFORMACION,VALLE DEL CAUCA,SANTIAGO DE CALI,BRISAS DE LOS ALAMOS,AV 2-B-4 CON CL 72N,URBANA,PEATON,,,ATROPELLO,"AV 2-B-4 CON CL 72N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
13191,2013,46.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,PRADOS DEL NORTE,AV 2BN  CON CL 38 N,URBANA,CONDUCTOR,MOTOCICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2BN  CON CL 38 N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
13146,2013,41.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SIN DATO,AV 2BN CALLE 28N,URBANA,CONDUCTOR,MOTOCICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2BN CALLE 28N, Cali, Valle del Cauca","Parada MIO - Avenida 2BN entre Calle 28N y 26N, Avenida 2B Norte, San Vicente, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760046, Colombia","(3.4698699, -76.5253502, 0.0)",3.4698699,-76.5253502,0.0
12088,2012,12.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,BRISAS DE LOS ALAMOS,AV 2BN CALLE 73C,URBANA,PEATÓN,SIN INFORMACION ,,ATROPELLO,"AV 2BN CALLE 73C, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
10581,2012,34.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,URIBE,AV 2BN CL 24A,URBANA,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 2BN CL 24A, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
4839,2009,26.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,BRISAS DE LOS ALAMOS,AV 2C C 74,URBANA,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2C C 74, Cali, Valle del Cauca","Avenida 2C Norte, Ciudad Los Alamos, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760002, Colombia","(3.4880831, -76.505722, 0.0)",3.4880831,-76.505722,0.0
4460,2009,21.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,ALAMOS,AV 2G CALLE 59,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2G CALLE 59, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2369,2008,23.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,ALAMOS,AV 2N  CALLE 55,URBANA,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2N  CALLE 55, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2182,2008,12.0,MASCULINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SAMECO,AV 2N  CALLE 70,URBANA,PEATON,,,ATROPELLO,"AV 2N  CALLE 70, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1906,2007,21.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,EL PILOTO,AV 2N  CON CALLE 21,URBANA,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2N  CON CALLE 21, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1777,2007,28.0,MASCULINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,SIN INFORMACION,AV 2N  CON CALLE 34,URBANA,CONDUCTOR,AUTOMOVIL (INCLUYE TAXIS),PUBLICO,CHOQUE CON OTRO VEHÍCULO,"AV 2N  CON CALLE 34, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
12255,2012,39.0,FEMENINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,CENTRO,AV 2N  CON CL 10,URBANA,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"AV 2N  CON CL 10, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
13434,2013,21.0,FEMENINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,CENTENARIO,AV 2N # 4N-51,URBANA,PASAJERO,MOTOCICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2N # 4N-51, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2227,2008,36.0,FEMENINO,COLOMBIA ,SOLTERO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SAN VICENTE,AV 2N 22-06,URBANA,PASAJERO,BUSETA,PÚBLICO,CAÍDA DEL OCUPANTE,"AV 2N 22-06, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
14408,2014,43.0,FEMENINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,SIN DATO,AV 2N CALLE 21N,URBANA,PASAJERO,MOTOCICLETA,PARTICULAR,CHOQUE ,"AV 2N CALLE 21N, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
4021,2009,30.0,FEMENINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,VIPASA,AV 2N CON 39,URBANA,PASAJERO,AUTOMÓVIL (INCLUYE TAXIS),PÚBLICO,CHOQUE CON OTRO VEHÍCULO,"AV 2N CON 39, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
12857,2013,35.0,FEMENINO,COLOMBIA ,UNION LIBRE,VALLE DEL CAUCA,SANTIAGO DE CALI,VIPASA,AV 2N CON 55,URBANA,CONDUCTOR,MOTOCICLETA,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"AV 2N CON 55, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
11472,2012,44.0,MASCULINO,COLOMBIA ,CASADO (A),VALLE DEL CAUCA,SANTIAGO DE CALI,SALOMIA,AV 2N CON CALLE 62,URBANA,MOTOCICLISTA ,MOTO O MOTO CARRO,OFICIAL,CHOQUE CON OTRO VEHICULO,"AV 2N CON CALLE 62, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
