ID,AÑO,MES,DIA MES,DIA SEMANA,EDAD,SEXO,ESTADO CIVIL,CIUDAD,PAIS,HORA,MUNICIPIOH,DEPARTAMENTOHECHO,BARRIOHECHO,DIRECCION ,ÁREA HECHO,CONDICION VICTIMA,VEHICULO1,SERVICIO,CLASE ACCIDENTE,Dir_Concatenada,localizacion,punto,lat,long,alt
2042,2007,3,18,1,65,M,SOLTERO (A),CALI,COLOMBIA,23.0,SANTIAGO DE CALI,VALLE DEL CAUCA,OMAR  TORRIJOS,CALLE 73 CARRERA 27,Urbano,PEATON,,,ATROPELLO,"CALLE 73 CARRERA 27, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1898,2012,8,9,5,53,F,CASADO (A),CALI,COLOMBIA,6.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 73 CON CARRERA 1 J DE CALI,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 73 CON CARRERA 1 J DE CALI, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
799,2009,8,27,5,50,M,CASADO (A),CALI,COLOMBIA,18.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73 CON CARRERA 1A11,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 73 CON CARRERA 1A11, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1869,2012,6,30,7,58,M,SOLTERO (A),CALI,COLOMBIA,18.0,SANTIAGO DE CALI,VALLE DEL CAUCA,EL POBLADO,CALLE 73 CON CARRERA 1H,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 73 CON CARRERA 1H, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1115,2011,10,9,1,21,M,SOLTERO (A),CALI,COLOMBIA,4.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73 CON CARRERA 26H2,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"CALLE 73 CON CARRERA 26H2, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1242,2011,3,6,1,50,M,UNION LIBRE,CALI,COLOMBIA,19.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73 CON CARRERA 27,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 73 CON CARRERA 27, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1139,2011,3,4,6,73,F,SOLTERO (A),CALI,COLOMBIA,7.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73 CON CARRERA 2D,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 73 CON CARRERA 2D, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1919,2012,9,12,4,22,M,SOLTERO (A),CALI,COLOMBIA,1.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73 CON CARRERA 7B,Urbano,CONDUCTOR,MOTOCICLETA,SIN INFORMACIÓN,CAIDA DEL OCUPANTE,"CALLE 73 CON CARRERA 7B, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1884,2012,7,25,4,64,M,UNION LIBRE,CALI,COLOMBIA,13.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73 CON CARRERA 7D,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 73 CON CARRERA 7D, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1469,2013,10,1,3,34,M,UNION LIBRE,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 73 CON CRA  1A6,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"CALLE 73 CON CRA  1A6, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1741,2012,4,3,3,59,M,UNION LIBRE,CALI,COLOMBIA,6.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 73 CON CRA 1J,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 73 CON CRA 1J, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1608,2009,7,19,1,44,F,UNION LIBRE,CALI,COLOMBIA,16.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN DATO,CALLE 73 CON CRA 26,Urbano,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CAIDA DEL OCUPANTE,"CALLE 73 CON CRA 26, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1893,2012,8,5,1,26,M,UNION LIBRE,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ALFONSO LOPEZ,CALLE 73 CON CRA 8,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 73 CON CRA 8, Cali, Valle del Cauca","Parada MIO - Calle 73 con Carrera 8, Carrera 8, Alfonso López III, Comuna 7, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760003, Colombia","(3.4514529, -76.4826538, 0.0)",3.4514529,-76.4826538,0.0
1957,2012,11,18,1,64,F,UNION LIBRE,CALI,COLOMBIA,7.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 73 CON DIAG  26G5,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 73 CON DIAG  26G5, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1725,2011,7,19,3,67,F,VIUDO (A),CALI,COLOMBIA,17.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 73 CON DIAG 26G 10,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 73 CON DIAG 26G 10, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1142,2011,9,24,7,89,M,CASADO (A),CALI,COLOMBIA,8.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 73 CON DIAG.  26 G9,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 73 CON DIAG.  26 G9, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1545,2007,2,11,1,40,M,SIN INFORMACION,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SAN LUISITO,CALLE 73 CON KRAS 1A5 Y 1A4D,Urbano,PEATON,,,ATROPELLO,"CALLE 73 CON KRAS 1A5 Y 1A4D, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
621,2008,11,10,2,51,F,SIN INFORMACION,CALI,COLOMBIA,18.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73 CRA 1AH,Urbano,PEATON,,,ATROPELLO,"CALLE 73 CRA 1AH, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
483,2008,4,1,3,57,M,SIN INFORMACION,CALI,COLOMBIA,11.0,SANTIAGO DE CALI,VALLE DEL CAUCA,GAITAN,CALLE 73 CRA 1D,Urbano,PEATON,,,ATROPELLO,"CALLE 73 CRA 1D, Cali, Valle del Cauca","Parada MIO - Calle 73 entre Carrera 1D y 1C1, Calle 73, San Luis, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4784215, -76.4840674, 0.0)",3.4784215,-76.4840674,0.0
917,2010,4,6,3,40,M,SIN INFORMACION,CALI,COLOMBIA,6.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73 CRA 26 F 1,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 73 CRA 26 F 1, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
884,2010,2,7,1,25,M,UNION LIBRE,CALI,COLOMBIA,,SANTIAGO DE CALI,VALLE DEL CAUCA,ULPIANO LLOREDA,CALLE 73 CRA 27,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 73 CRA 27, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
622,2008,11,12,4,15,F,SIN INFORMACION,CALI,COLOMBIA,16.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73 CRA 28D,Urbano,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 73 CRA 28D, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
921,2010,4,11,1,28,M,UNION LIBRE,CALI,COLOMBIA,4.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73 CRA 2BE3-27,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"CALLE 73 CRA 2BE3-27, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
343,2007,8,16,5,3,F,SOLTERO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,GAITAN,CALLE 73 CRA 55-75,Urbano,PEATON,,,ATROPELLO,"CALLE 73 CRA 55-75, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
772,2009,7,7,3,34,F,SIN INFORMACION,CALI,COLOMBIA,1.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73 CRA 8,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"CALLE 73 CRA 8, Cali, Valle del Cauca","Calle 73, Planta de Tratamiento, Comuna 21, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760020, Colombia","(3.4429136, -76.4840011, 0.0)",3.4429136,-76.4840011,0.0
1052,2010,11,20,7,28,M,SOLTERO (A),CALI,COLOMBIA,23.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 73 CRA7 H BIS,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,VOLCAMIENTO,"CALLE 73 CRA7 H BIS, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1702,2010,11,2,3,24,M,SOLTERO (A),CALI,COLOMBIA,23.0,SANTIAGO DE CALI,VALLE DEL CAUCA,MUNICIPAL,CALLE 73 CRAS 25L Y 25 M,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"CALLE 73 CRAS 25L Y 25 M, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1798,2012,2,2,5,63,M,SIN INFORMACION,CALI,COLOMBIA,19.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 73 CRAS 26U-26T,Urbano,CONDUCTOR,MOTOCICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 73 CRAS 26U-26T, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
802,2009,8,30,1,74,M,UNION LIBRE,CALI,COLOMBIA,15.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73 CRAS 5 Y 7,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 73 CRAS 5 Y 7, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
788,2009,8,12,4,16,M,SOLTERO (A),CALI,COLOMBIA,13.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73 CRAS 7TBIS Y 7 T,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 73 CRAS 7TBIS Y 7 T, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1993,2012,12,26,4,31,F,SOLTERO (A),CALI,COLOMBIA,19.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIETE DE AGOSTO,CALLE 73 DG 19,Urbano,PASAJERO,MOTOCICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 73 DG 19, Cali, Valle del Cauca","Calle 73, Planta de Tratamiento, Comuna 21, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760020, Colombia","(3.4429136, -76.4840011, 0.0)",3.4429136,-76.4840011,0.0
1284,2013,1,1,3,65,M,SOLTERO (A),CALI,COLOMBIA,22.0,SANTIAGO DE CALI,VALLE DEL CAUCA,LOS NARANJOS,CALLE 73 DG 26 I,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 73 DG 26 I, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
769,2009,7,5,1,56,M,SIN INFORMACION,CALI,COLOMBIA,1.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73 DIAG.  26P,Urbano,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 73 DIAG.  26P, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1216,2011,3,17,5,41,F,UNION LIBRE,CALI,COLOMBIA,17.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73 DIAGONAL 19,Urbano,CONDUCTOR,MOTO O MOTO CARRO,SIN INFORMACIÓN,NS/NR - SIN INFORMACIÓN,"CALLE 73 DIAGONAL 19, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
430,2007,12,24,2,45,M,SIN INFORMACION,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,MARROQUIN,CALLE 73 DIAGONAL 26 H 1 26H2,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 73 DIAGONAL 26 H 1 26H2, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2069,2008,4,9,4,34,F,SIN INFORMACION,CALI,COLOMBIA,6.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ANDRES SANIN,CALLE 73 ENTRE CALLES 11 Y 10,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 73 ENTRE CALLES 11 Y 10, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1845,2012,5,4,6,25,M,UNION LIBRE,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73 ENTRE CARRERA 7P Y 7PBIS,Urbano,CONDUCTOR,MOTOCICLETA,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"CALLE 73 ENTRE CARRERA 7P Y 7PBIS, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1474,2013,10,13,1,19,F,SIN INFORMACION,CALI,COLOMBIA,18.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 73 ENTRE CRAS  1J Y 1F,Urbano,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CAIDA DEL OCUPANTE,"CALLE 73 ENTRE CRAS  1J Y 1F, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1131,2011,4,1,6,26,F,SOLTERO (A),CALI,COLOMBIA,7.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 73 ENTRE CRAS  26F Y 26E,Urbano,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"CALLE 73 ENTRE CRAS  26F Y 26E, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1393,2013,6,24,2,51,F,SIN INFORMACION,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 73 ENTRE CRAS  26I3,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 73 ENTRE CRAS  26I3, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1808,2012,2,19,1,27,M,UNION LIBRE,CALI,COLOMBIA,22.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 73 ENTRE CRAS  9 Y 8D,Urbano,CONDUCTOR,MOTOCICLETA,SIN INFORMACIÓN,SIN INFORMACION,"CALLE 73 ENTRE CRAS  9 Y 8D, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
897,2010,2,23,3,42,M,SIN INFORMACION,CALI,COLOMBIA,11.0,SANTIAGO DE CALI,VALLE DEL CAUCA,LOS ALCAZARES,CALLE 73 ENTRE CRAS 1B Y 1B1,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 73 ENTRE CRAS 1B Y 1B1, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1694,2010,7,26,2,35,M,SIN INFORMACION,CALI,COLOMBIA,4.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 73 ENTRE CRAS 25P Y 25Q,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 73 ENTRE CRAS 25P Y 25Q, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1534,2013,12,16,2,43,M,SIN INFORMACION,CALI,COLOMBIA,5.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ALFONSO LOPEZ,CALLE 73 ENTRE CRAS 7M BIS  Y 7N  SENTIDO NORTE-SUR,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"CALLE 73 ENTRE CRAS 7M BIS  Y 7N  SENTIDO NORTE-SUR, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1984,2012,12,17,2,42,M,SEPARADO (A),CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SD,CALLE 73 ENTRE DIAG 16 Y DIAG 18,Urbano,CONDUCTOR,MOTOCICLETA,SIN INFORMACIÓN,CHOQUE CON OTRO VEHICULO,"CALLE 73 ENTRE DIAG 16 Y DIAG 18, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
446,2008,1,10,5,36,M,SIN INFORMACION,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,MARROQUIN II,CALLE 73 ENTRE DIAG 26G8 Y 26G7,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,VOLCAMIENTO,"CALLE 73 ENTRE DIAG 26G8 Y 26G7, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1983,2012,12,16,1,18,F,SOLTERO (A),CALI,COLOMBIA,19.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73 FRENTE 2A-57,Urbano,PASAJERO,MOTOCICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 73 FRENTE 2A-57, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
373,2007,10,14,1,23,M,SIN INFORMACION,CALI,COLOMBIA,22.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SAN LUISITO,CALLE 73 FRENTE A LA BOCA CALLE DELA CRA 1A5,Urbano,CONDUCTOR,BICICLETA,,CHOQUE CON OTRO VEHICULO,"CALLE 73 FRENTE A LA BOCA CALLE DELA CRA 1A5, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1660,2009,12,13,1,12,F,SOLTERO (A),CALI,COLOMBIA,12.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73 FRENTE AL NRO  28D4-100,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 73 FRENTE AL NRO  28D4-100, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1314,2013,3,1,6,73,M,UNION LIBRE,CALI,COLOMBIA,0.0,SANTIAGO DE CALI,VALLE DEL CAUCA,,CALLE 73 FRENTE AL NRO 25U  -16,Urbano,PEATÓN,NO APLICA,SIN INFORMACIÓN,ATROPELLO,"CALLE 73 FRENTE AL NRO 25U  -16, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
688,2009,2,26,5,65,F,SIN INFORMACION,CALI,COLOMBIA,17.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73 FRENTE AL NRO 33-45,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 73 FRENTE AL NRO 33-45, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
855,2009,12,13,1,31,F,SIN INFORMACION,CALI,COLOMBIA,12.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73 FRENTE AL NRO.  28D4-100,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 73 FRENTE AL NRO.  28D4-100, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
532,2008,6,16,2,48,F,CASADO (A),CALI,COLOMBIA,16.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73 KRA 1H,Urbano,PEATON,,,ATROPELLO,"CALLE 73 KRA 1H, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
904,2010,3,7,1,12,M,SIN INFORMACION,CALI,COLOMBIA,17.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73 KRA 1H,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CAIDA DEL OCUPANTE,"CALLE 73 KRA 1H, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1677,2010,2,16,3,47,M,UNION LIBRE,CALI,COLOMBIA,22.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73 KRA 1H,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,VOLCAMIENTO,"CALLE 73 KRA 1H, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
2059,2007,12,12,4,56,M,CASADO (A),CALI,COLOMBIA,7.0,SANTIAGO DE CALI,VALLE DEL CAUCA,BRISAS DE LOS ALAMOS,CALLE 73 NA # 2-134,Urbano,CONDUCTOR,BICICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 73 NA # 2-134, Cali, Valle del Cauca","Calle 73, Jorge Eliecer Gaitán, Comuna 6, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760006, Colombia","(3.4704463, -76.4807388, 0.0)",3.4704463,-76.4807388,0.0
2085,2010,4,29,5,83,M,CASADO (A),CALI,COLOMBIA,13.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 73NRO 1C1-59,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 73NRO 1C1-59, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1607,2009,7,13,2,3,F,SIN INFORMACION,CALI,COLOMBIA,16.0,SANTIAGO DE CALI,VALLE DEL CAUCA,BONILLA ARAGON,CALLE 74  FRENTE AL 27B 55,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 74  FRENTE AL 27B 55, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
679,2009,2,7,7,26,M,SIN INFORMACION,CALI,COLOMBIA,5.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 74N AV2B,Urbano,CONDUCTOR,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 74N AV2B, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
722,2009,4,17,6,29,F,SOLTERO (A),CALI,COLOMBIA,5.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 74N AV2B,Urbano,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OBJETO FIJO O EN MOVIMIENTO,"CALLE 74N AV2B, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
928,2010,4,23,6,31,M,UNION LIBRE,CALI,COLOMBIA,23.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 75 CON CARRERA 19,Urbano,CONDUCTOR,MOTO O MOTO CARRO,SIN INFORMACION,CHOQUE CON OTRO VEHICULO,"CALLE 75 CON CARRERA 19, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1894,2012,8,5,1,19,F,SIN INFORMACION,CALI,COLOMBIA,9.0,SANTIAGO DE CALI,VALLE DEL CAUCA,ND,CALLE 75 CON CARRERA 27,Urbano,CONDUCTOR,MOTOCICLETA,PARTICULAR,CHOQUE CON OTRO VEHICULO,"CALLE 75 CON CARRERA 27, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
965,2010,6,9,4,56,M,UNION LIBRE,CALI,COLOMBIA,15.0,SANTIAGO DE CALI,VALLE DEL CAUCA,TERRON COLORADO,CALLE 8  CON CRA 19 OESTE,Urbano,PEATON,NO APLICA,SIN INFORMACION,ATROPELLO,"CALLE 8  CON CRA 19 OESTE, Cali, Valle del Cauca",,"(3.319788, -76.5255499, 0.0)",3.319788,-76.5255499,0.0
1450,2013,9,6,6,62,F,SOLTERO (A),CALI,COLOMBIA,14.0,SANTIAGO DE CALI,VALLE DEL CAUCA,SIN INFORMACIÓN,CALLE 8 CRA 38,Urbano,PASAJERO,MOTO O MOTO CARRO,PARTICULAR,CHOQUE CON OTRO VEHÍCULO,"CALLE 8 CRA 38, Cali, Valle del Cauca","Calle 8, Banco de Occidente, Comuna 3, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, 760044, Colombia","(3.4515271, -76.5354652, 0.0)",3.4515271,-76.5354652,0.0
